,book_id,chunk_id,book_title,genre,unique_speaker
4285,7235_LibriVox_en,3200h_00,naudsonce,"science, craft & essay",5717
4286,7631_LibriVox_en,3200h_00,religion and science from galileo to bergson,"science, craft & essay",1066
4287,8003_LibriVox_en,3200h_00,little gray lady,fiction,5244
4288,8226_LibriVox_en,3200h_00,world that couldn t be version 2,"science, craft & essay",5717
4289,8350_LibriVox_en,3200h_00,i ve come to stay a love comedy of bohemia,"geography, nature & history",8713
4290,6808_LibriVox_en,3200h_00,when patty went to college,fiction,6415
4291,4246_LibriVox_en,3200h_00,planet savers,"science, craft & essay",251
4292,7372_LibriVox_en,3200h_00,hero of our time,fiction,7786
4293,3486_LibriVox_en,3200h_00,one of ours,fiction,3488
4294,4363_LibriVox_en,3200h_00,translations imitations of german ballads,poetry,3793
4295,7176_LibriVox_en,3200h_00,christmas every day and other stories told for children,juvenile books,6454
4296,1793_LibriVox_en,3200h_00,letters from england 1846 1849,"science, craft & essay",1401
4297,4199_LibriVox_en,3200h_00,sonnets from the portuguese version 2,poetry,908
4298,1738_LibriVox_en,3200h_00,heretics,"science, craft & essay",2162
4299,4639_LibriVox_en,3200h_00,bible wnt nt 06 romans,religion,2149
4300,4022_LibriVox_en,3200h_00,those extraordinary twins,fiction,107
4301,2479_LibriVox_en,3200h_00,popular history of ireland book 06,"geography, nature & history",1401
4302,5014_LibriVox_en,3200h_00,asteroid of fear,"science, craft & essay",3490
4303,3458_LibriVox_en,3200h_00,sons and lovers,fiction,204
4304,6362_LibriVox_en,3200h_00,1601 conversation as it was by the social fireside in the time of the tudors version 2,fiction,107
4305,2552_LibriVox_en,3200h_00,high adventure a narrative of air fighting in france,"science, craft & essay",3020
4306,7183_LibriVox_en,3200h_00,gambler s world the yillian way,"science, craft & essay",5717
4307,2706_LibriVox_en,3200h_00,poison belt,"science, craft & essay",204
4308,2782_LibriVox_en,3200h_00,curious case of benjamin button version 2,fiction,3020
4309,5334_LibriVox_en,3200h_00,brief account of the bahai movement,religion,1618
4310,7291_LibriVox_en,3200h_00,food preparedness,"science, craft & essay",3157
4311,4635_LibriVox_en,3200h_00,american cookery,"science, craft & essay",32
4312,918_LibriVox_en,3200h_00,selected lullabies of eugene field,poetry,248
4313,4858_LibriVox_en,3200h_00,lucy maud montgomery short stories 1909 1922,"geography, nature & history",5740
4314,5684_LibriVox_en,3200h_00,biltmore oswald,fiction,6459
4315,8043_LibriVox_en,3200h_00,red battle flyer,political & philosophy,3488
4316,5261_LibriVox_en,3200h_00,four mothers at chautauqua,religion,3157
4317,8283_LibriVox_en,3200h_00,journal of a residence on a georgian plantation 1838 1839,political & philosophy,5985
4318,4700_LibriVox_en,3200h_00,bible kjv nt 13 1 thessalonians,religion,2911
4319,1543_LibriVox_en,3200h_00,verse book of a homely woman,religion,1335
4320,8052_LibriVox_en,3200h_00,frog prince and other stories version 2,fiction,5717
4321,7529_LibriVox_en,3200h_00,valley of the moon,fiction,4078
4322,3881_LibriVox_en,3200h_00,tom sawyer detective,mystery,107
4323,5156_LibriVox_en,3200h_00,history of julius caesar,"geography, nature & history",5968
4324,6725_LibriVox_en,3200h_00,mask,"geography, nature & history",4191
4325,170_LibriVox_en,3200h_00,declaration of independence of the united states of america,"science, craft & essay",273
4326,7146_LibriVox_en,3200h_00,gold hunters borthwick,political & philosophy,3003
4327,5222_LibriVox_en,3200h_00,unidentified flying objects,"science, craft & essay",2156
4328,6568_LibriVox_en,3200h_00,stolen white elephant version 2,mystery,107
4329,6479_LibriVox_en,3200h_00,shropshire lad version 2,poetry,7090
4330,4193_LibriVox_en,3200h_00,log of a cowboy,fiction,4078
4331,2803_LibriVox_en,3200h_00,popular history of ireland book 09,"geography, nature & history",1401
4332,6841_LibriVox_en,3200h_00,narrative of the life and adventures of henry bibb an american slave,political & philosophy,5985
4333,6620_LibriVox_en,3200h_00,miss mackenzie,fiction,5789
4334,5975_LibriVox_en,3200h_00,lovels of arden,fiction,5968
4335,8301_LibriVox_en,3200h_00,drum taps,political & philosophy,8713
4336,8117_LibriVox_en,3200h_00,sanctuary version 2,fiction,1259
4337,861_LibriVox_en,3200h_00,on the duty of civil disobedience,"science, craft & essay",17
4338,1097_LibriVox_en,3200h_00,story of mary maclane,"geography, nature & history",28
4339,3918_LibriVox_en,3200h_00,olive,fiction,3536
4340,5618_LibriVox_en,3200h_00,time machine version 3,"science, craft & essay",251
4341,1418_LibriVox_en,3200h_00,garland for girls,fiction,1578
4342,3139_LibriVox_en,3200h_00,four girls at chautauqua,religion,3157
4343,6584_LibriVox_en,3200h_00,middlemarch version 2,fiction,4064
4344,2127_LibriVox_en,3200h_00,old maids club,fiction,3157
4345,7994_LibriVox_en,3200h_00,legend of sleepy hollow version 3,fiction,5717
4346,8365_LibriVox_en,3200h_00,collaboration,"geography, nature & history",6454
4347,1269_LibriVox_en,3200h_00,tale of peter mink,"science, craft & essay",681
4348,8822_LibriVox_en,3200h_00,frey and his wife,misc,6248
4349,1342_LibriVox_en,3200h_00,deephaven,fiction,32
4350,7686_LibriVox_en,3200h_00,tom of the raiders,fiction,4535
4351,7268_LibriVox_en,3200h_00,five beloved stories by o henry,fiction,5717
4352,6820_LibriVox_en,3200h_00,members of the family,"geography, nature & history",6454
4353,3689_LibriVox_en,3200h_00,this country of ours part 4,"geography, nature & history",19
4354,5637_LibriVox_en,3200h_00,four faces,mystery,3488
4355,8374_LibriVox_en,3200h_00,love letters of mrs piozzi written when she was eighty,"geography, nature & history",5244
4356,5871_LibriVox_en,3200h_00,triplanetary first in the lensman series,"science, craft & essay",5717
4357,3959_LibriVox_en,3200h_00,alonzo fitz and other stories,fiction,107
4358,8631_LibriVox_en,3200h_00,complete works of george savile first marquess of halifax with an introduction by walter alexander raleigh,"geography, nature & history",107
4359,2749_LibriVox_en,3200h_00,ester ried yet speaking,religion,3157
4360,7257_LibriVox_en,3200h_00,2 b r 0 2 b version 2 the big trip up yonder version 5,"science, craft & essay",5717
4361,4699_LibriVox_en,3200h_00,botchan,fiction,4174
4362,7131_LibriVox_en,3200h_00,beyond lies the wub the skull,"science, craft & essay",5717
4363,8594_LibriVox_en,3200h_00,scarecrow of oz version 2,fiction,5717
4364,1096_LibriVox_en,3200h_00,bird study book,"science, craft & essay",688
4365,305_LibriVox_en,3200h_00,bible drv apocrypha deuterocanon judith,religion,27
4366,1603_LibriVox_en,3200h_00,fifty famous stories retold,misc,1841
4367,8474_LibriVox_en,3200h_00,helen in the editor s chair,fiction,3657
4368,6452_LibriVox_en,3200h_00,shrieking pit,mystery,6248
4369,7619_LibriVox_en,3200h_00,adventures of bindle,fiction,5304
4370,8286_LibriVox_en,3200h_00,towards democracy,"science, craft & essay",3003
4371,7445_LibriVox_en,3200h_00,first century message to twentieth century christians,religion,3645
4372,7307_LibriVox_en,3200h_00,trees and other poems,poetry,5717
4373,2302_LibriVox_en,3200h_00,dark house,mystery,681
4374,687_LibriVox_en,3200h_00,bible web nt 09 galatians,religion,399
4375,2131_LibriVox_en,3200h_00,old mother west wind,"science, craft & essay",1066
4376,218_LibriVox_en,3200h_00,north of boston,poetry,260
4377,6265_LibriVox_en,3200h_00,incidents of travel in central america chiapas and yucatan vol 1,"science, craft & essay",3003
4378,6385_LibriVox_en,3200h_00,american claimant,fiction,107
4379,3942_LibriVox_en,3200h_00,ethical engineer,"science, craft & essay",3490
4380,7723_LibriVox_en,3200h_00,moon master,"science, craft & essay",4078
4381,1290_LibriVox_en,3200h_00,shropshire lad,poetry,1708
4382,6267_LibriVox_en,3200h_00,marvels of divine grace,"science, craft & essay",6499
4383,2226_LibriVox_en,3200h_00,bible drv apocrypha deuterocanon baruch,religion,908
4384,5874_LibriVox_en,3200h_00,red room,fiction,4441
4385,5109_LibriVox_en,3200h_00,sophistical elenchi,"science, craft & essay",3114
4386,541_LibriVox_en,3200h_00,more goops and how not to be them,poetry,204
4387,6722_LibriVox_en,3200h_00,pawns count,mystery,3488
4388,192_LibriVox_en,3200h_00,johnny crow s garden,"science, craft & essay",19
4389,3790_LibriVox_en,3200h_00,tristram and iseult sohrab and rustum,poetry,3793
4390,2094_LibriVox_en,3200h_00,tree dwellers,"science, craft & essay",688
4391,8293_LibriVox_en,3200h_00,importance of being earnest version 4,psychology,5717
4392,3003_LibriVox_en,3200h_00,lewis and clark meriwether lewis and william clark,"geography, nature & history",2156
4393,6093_LibriVox_en,3200h_00,just william,fiction,6454
4394,8320_LibriVox_en,3200h_00,little mermaid,fiction,5717
4395,5267_LibriVox_en,3200h_00,mansfield park version 2,fiction,103
4396,7512_LibriVox_en,3200h_00,best american humorous short stories,"geography, nature & history",6454
4397,6651_LibriVox_en,3200h_00,incidents of travel in central america chiapas and yucatan vol 2,"science, craft & essay",3003
4398,5818_LibriVox_en,3200h_00,land of little rain,"science, craft & essay",3003
4399,3272_LibriVox_en,3200h_00,after london or wild england,"science, craft & essay",2607
4400,6158_LibriVox_en,3200h_00,diary written in the provincial lunatic asylum,"geography, nature & history",6292
4401,994_LibriVox_en,3200h_00,omnilingual,"science, craft & essay",251
4402,6297_LibriVox_en,3200h_00,pentecost of calamity,"science, craft & essay",6454
4403,7542_LibriVox_en,3200h_00,pretty lady,fiction,1255
4404,6954_LibriVox_en,3200h_00,temple trouble,"science, craft & essay",5717
4405,7040_LibriVox_en,3200h_00,repairman,"science, craft & essay",5717
4406,6359_LibriVox_en,3200h_00,chimneysmoke,poetry,6907
4407,6173_LibriVox_en,3200h_00,with clive in india,fiction,5545
4408,3534_LibriVox_en,3200h_00,lone star planet,"science, craft & essay",251
4409,6606_LibriVox_en,3200h_00,road to oz version 2,fiction,5717
4410,8619_LibriVox_en,3200h_00,and thus he came,religion,6454
4411,4818_LibriVox_en,3200h_00,black amazon of mars,"science, craft & essay",3490
4412,2618_LibriVox_en,3200h_00,arabian art of taming and training wild and vicious horses,"science, craft & essay",3020
4413,364_LibriVox_en,3200h_00,parenticide club,fiction,167
4414,6603_LibriVox_en,3200h_00,four horsemen of the apocalypse,fiction,6671
4415,5674_LibriVox_en,3200h_00,memoir on the life and character of the rev prince demetrius a de gallitzin,"science, craft & essay",6499
4416,6290_LibriVox_en,3200h_00,fraternal charity,"science, craft & essay",6499
4417,8458_LibriVox_en,3200h_00,changed man and other tales,fiction,6454
4418,5855_LibriVox_en,3200h_00,lure of the labrador wild,"geography, nature & history",3488
4419,3780_LibriVox_en,3200h_00,sky is falling,fiction,103
4420,414_LibriVox_en,3200h_00,stolen white elephant,mystery,89
4421,8785_LibriVox_en,3200h_00,christmas when the west was young,"geography, nature & history",6454
4422,7334_LibriVox_en,3200h_00,red dust,"science, craft & essay",5717
4423,8423_LibriVox_en,3200h_00,eyebright,fiction,7756
4424,6087_LibriVox_en,3200h_00,uncle remus returns,"geography, nature & history",5717
4425,6110_LibriVox_en,3200h_00,oliver twist version 4,fiction,4344
4426,3014_LibriVox_en,3200h_00,birds in the calendar,"science, craft & essay",2607
4427,7214_LibriVox_en,3200h_00,story of doctor dolittle version 2,"science, craft & essay",5717
4428,8040_LibriVox_en,3200h_00,life and adventures of venture,political & philosophy,4788
4429,2355_LibriVox_en,3200h_00,george bernard shaw,misc,2162
4430,1579_LibriVox_en,3200h_00,life in mexico,political & philosophy,1851
4431,4960_LibriVox_en,3200h_00,horse s tale,fiction,3490
4432,8448_LibriVox_en,3200h_00,household puzzles,religion,3157
4433,5348_LibriVox_en,3200h_00,bible kjv nt 27 revelation,religion,2149
4434,5867_LibriVox_en,3200h_00,makers of canada champlain,"geography, nature & history",5968
4435,7089_LibriVox_en,3200h_00,best british short stories of 1922,"science, craft & essay",6454
4436,1512_LibriVox_en,3200h_00,lost world version 2,fiction,204
4437,2736_LibriVox_en,3200h_00,superstition of divorce,"science, craft & essay",2162
4438,8384_LibriVox_en,3200h_00,among typhoons and pirate craft,"geography, nature & history",6454
4439,6490_LibriVox_en,3200h_00,red men and white,fiction,6454
4440,4388_LibriVox_en,3200h_00,secret sharer,fiction,3490
4441,5827_LibriVox_en,3200h_00,wonderful wizard of oz version 2,fiction,5717
4442,4963_LibriVox_en,3200h_00,skylark of space version 2,"science, craft & essay",5717
4443,4615_LibriVox_en,3200h_00,on the trail of don quixote being a record of rambles in the ancient province of la mancha,"science, craft & essay",3003
4444,6449_LibriVox_en,3200h_00,children s life of the bee,"science, craft & essay",5717
4445,1303_LibriVox_en,3200h_00,tarzan of the apes,fiction,204
4446,655_LibriVox_en,3200h_00,daniel deronda,fiction,248
4447,2638_LibriVox_en,3200h_00,child s new story book,fiction,1401
4448,4220_LibriVox_en,3200h_00,status civilization,"science, craft & essay",3490
4449,8831_LibriVox_en,3200h_00,theodore roosevelt an address delivered before the congress of the united states,"geography, nature & history",6454
4450,6382_LibriVox_en,3200h_00,boy scout and other stories for boys,fiction,6454
4451,4401_LibriVox_en,3200h_00,other side of the door,fiction,1212
4452,5949_LibriVox_en,3200h_00,little tales of the desert,fiction,3657
4453,3232_LibriVox_en,3200h_00,rain,fiction,3657
4454,6762_LibriVox_en,3200h_00,legend of sleepy hollow version 2,fiction,3912
4455,8762_LibriVox_en,3200h_00,island of doctor moreau version 2,"science, craft & essay",3912
4456,2082_LibriVox_en,3200h_00,keepsake,poetry,908
4457,5501_LibriVox_en,3200h_00,little fishers and their nets,religion,3157
4458,404_LibriVox_en,3200h_00,rocket book,poetry,26
4459,2475_LibriVox_en,3200h_00,space viking,"science, craft & essay",251
4460,5515_LibriVox_en,3200h_00,diary of a goose girl,fiction,4667
4461,1586_LibriVox_en,3200h_00,dog crusoe and his master,fiction,1901
4462,7756_LibriVox_en,3200h_00,waiting on god,religion,7424
4463,6826_LibriVox_en,3200h_00,gabriel and the hour book,fiction,5778
4464,4982_LibriVox_en,3200h_00,battle of marathon,poetry,3793
4465,3455_LibriVox_en,3200h_00,three dialogues between hylas and philonous,religion,3114
4466,1483_LibriVox_en,3200h_00,spirit of christmas,religion,1752
4467,6559_LibriVox_en,3200h_00,albert gate mystery,mystery,5244
4468,5958_LibriVox_en,3200h_00,feast of st friend,"science, craft & essay",2607
4469,8316_LibriVox_en,3200h_00,idomen or the vale of yumuri,fiction,4191
4470,8468_LibriVox_en,3200h_00,dog ghosts,religion,6454
4471,522_LibriVox_en,3200h_00,four max carrados detective stories,mystery,152
4472,8617_LibriVox_en,3200h_00,finn the wolfhound,fiction,6454
4473,7508_LibriVox_en,3200h_00,bill nye s funniest thoughts,juvenile books,5717
4474,7011_LibriVox_en,3200h_00,homely heroine,fiction,5717
4475,5648_LibriVox_en,3200h_00,starved rock a historical sketch,"geography, nature & history",4289
4476,5273_LibriVox_en,3200h_00,briarwood girls,fiction,5538
4477,5882_LibriVox_en,3200h_00,emma mcchesney and company,fiction,5717
4478,4887_LibriVox_en,3200h_00,in the closed room,fiction,3703
4479,7077_LibriVox_en,3200h_00,brood of the dark moon,"science, craft & essay",4078
4480,4340_LibriVox_en,3200h_00,songs of kabir,poetry,4705
4481,5761_LibriVox_en,3200h_00,grace harlowe s return to overton campus,fiction,5468
4482,5049_LibriVox_en,3200h_00,gambler,fiction,3488
4483,1050_LibriVox_en,3200h_00,frog prince and other stories,fiction,1066
4484,5726_LibriVox_en,3200h_00,de anima,"science, craft & essay",3114
4485,8620_LibriVox_en,3200h_00,comic english grammar,"science, craft & essay",2607
4486,230_LibriVox_en,3200h_00,spirits in bondage,poetry,439
4487,6335_LibriVox_en,3200h_00,my discovery of england,juvenile books,3157
4488,4432_LibriVox_en,3200h_00,tom swift and the electronic hydrolung,"science, craft & essay",204
4489,1828_LibriVox_en,3200h_00,white linen nurse,fiction,1851
4490,6549_LibriVox_en,3200h_00,ruby and the caldron,mystery,5244
4491,8191_LibriVox_en,3200h_00,devil s garden,fiction,3488
4492,3516_LibriVox_en,3200h_00,mental efficiency,"science, craft & essay",2607
4493,8698_LibriVox_en,3200h_00,thuvia maid of mars version 3,"science, craft & essay",251
4494,5378_LibriVox_en,3200h_00,absalom and achitophel,"science, craft & essay",6249
4495,4386_LibriVox_en,3200h_00,talks by abdul baha given in paris,religion,1618
4496,5269_LibriVox_en,3200h_00,voyage to arcturus,"science, craft & essay",251
4497,4435_LibriVox_en,3200h_00,english as she is wrote,juvenile books,3157
4498,4538_LibriVox_en,3200h_00,bible kjv nt 16 2 timothy,religion,2911
4499,4752_LibriVox_en,3200h_00,room in the dragon volant,fiction,1259
4500,6563_LibriVox_en,3200h_00,great k a train robbery,fiction,6454
4501,4630_LibriVox_en,3200h_00,beckoning fair one,misc,3006
4502,3361_LibriVox_en,3200h_00,tale of benny badger,"science, craft & essay",681
4503,8292_LibriVox_en,3200h_00,poison romance and poison mysteries,"science, craft & essay",6454
